,Title,Jornada,Ciudad,URL,Descripcion,Compañia,Nº Empleados,Rubro,País
105,,,,https://hn.linkedin.com/jobs/view/principal-devops-engineer-remote-latin-america-at-fullstack-labs-3624888632?refId=e%2Fcri8JW7ub%2BR75kDyI9eg%3D%3D&trackingId=srdKY9wK03syYBo93Ds6Qw%3D%3D&position=9&pageNum=4&trk=public_jobs_jserp-result_search-card,,,,,
106,,,,https://hn.linkedin.com/jobs/view/ruby-on-rails-engineer-remote-latin-america-at-fullstack-labs-3658372588?refId=e%2Fcri8JW7ub%2BR75kDyI9eg%3D%3D&trackingId=K9r%2FiXd2U9eMN2prOzMKoQ%3D%3D&position=10&pageNum=4&trk=public_jobs_jserp-result_search-card,,,,,
107,Node/.Net/React Full Stack Developer - Remote - Latin America,Jornada completa,"San Miguel, La Paz, Honduras",https://hn.linkedin.com/jobs/view/node-net-react-full-stack-developer-remote-latin-america-at-fullstack-labs-3648925030?refId=e%2Fcri8JW7ub%2BR75kDyI9eg%3D%3D&trackingId=ktH2H9vm3sZWW%2FwuJUlUrA%3D%3D&position=11&pageNum=4&trk=public_jobs_jserp-result_search-card,"FullStack is the fastest-growing software consultancy in the Americas. We help organizations like Uber, GoDaddy, MGM, Siemens, Stanford University, and the State of California, build distributed software development teams, and deliver transformational digital solutions. As an employee-first company, we focus on hiring the most talented software designers and developers in the western hemisphere, by creating a positive, respectful, and supportive work environment where they can achieve their greatest potential. We’re most proud of: Offering life-changing career opportunities to talented software professionals across the Americas. Building highly-skilled software development teams for hundreds of the world’s greatest companies. Having delivered hundreds of successful custom software solutions, which have positively impacted the lives and careers of millions of users. Our 4.5-star rating on GlassDoor. Our client Net Promoter Score of 68, twice the industry average. The Position: We're looking to hire a Mid-Level or Senior Node/.Net Full Stack Developer to join our team. You'll work with our incredible clients in one of two ways: Team Augmentation: You will integrate yourself directly into our client's team and work alongside their existing designers and engineers on a daily basis. Design & Build: You will work on a FullStack Labs product team to build and deliver a product to our clients What We're Looking For: 4+ years of professional software development experience. Advanced English is required. Experience developing backend services using Node, .Net and React Experience with React Native (not mandatory) Experience working on large, complex systems. Experience working on Agile / Scrum teams. A four-year college degree is required. Ability to take extreme ownership over your work. Every day is a challenge to ensure you are performing to the expectations you and your team have agreed upon. Must be a self-starter that requires only limited supervision/guidance. Benefits: Competitive pay in your local currency 100% remote work The ability to work with leading startups and Fortune 500 companies English Classes Virtual company events each month Ample opportunity for career advancement Continuing education opportunities Depending on your location other benefits may apply FullStack is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, or Veteran status. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form, which can be provided upon request during our hiring and interview process. Learn more about our Applicants Privacy Notice .",,,,
108,,,,https://hn.linkedin.com/jobs/view/php-%2B-laravel-%2B-vue-js-react-js-developer-remote-latin-america-at-fullstack-labs-3632605327?refId=e%2Fcri8JW7ub%2BR75kDyI9eg%3D%3D&trackingId=v%2FZsdL6czcbgM1jayH6v2Q%3D%3D&position=12&pageNum=4&trk=public_jobs_jserp-result_search-card,,,,,
109,,,,https://hn.linkedin.com/jobs/view/mid-level-devops-engineer-remote-latin-america-at-fullstack-labs-3643508910?refId=e%2Fcri8JW7ub%2BR75kDyI9eg%3D%3D&trackingId=NIj7UDGEd44vjnheZMtw6g%3D%3D&position=13&pageNum=4&trk=public_jobs_jserp-result_search-card,,,,,
110,,,,https://hn.linkedin.com/jobs/view/php-%2B-laravel-%2B-vue-js-react-js-developer-remote-latin-america-at-fullstack-labs-3632605325?refId=e%2Fcri8JW7ub%2BR75kDyI9eg%3D%3D&trackingId=jQiDlaba2%2FRUqmGobpfqqQ%3D%3D&position=14&pageNum=4&trk=public_jobs_jserp-result_search-card,,,,,
111,PHP/Laravel Software Architect - Remote - Latin America,Jornada completa,Honduras,https://hn.linkedin.com/jobs/view/php-laravel-software-architect-remote-latin-america-at-fullstack-labs-3568746207?refId=e%2Fcri8JW7ub%2BR75kDyI9eg%3D%3D&trackingId=EDuVbTBGFOnzvk1cwQmd8w%3D%3D&position=15&pageNum=4&trk=public_jobs_jserp-result_search-card,"FullStack is the fastest-growing software consultancy in the Americas. We help organizations like Uber, GoDaddy, MGM, Siemens, Stanford University, and the State of California, build distributed software development teams, and deliver transformational digital solutions. As an employee-first company, we focus on hiring the most talented software designers and developers in the western hemisphere, by creating a positive, respectful, and supportive work environment where they can achieve their greatest potential. We’re most proud of: Offering life-changing career opportunities to talented software professionals across the Americas. Building highly-skilled software development teams for hundreds of the world’s greatest companies. Having delivered hundreds of successful custom software solutions, which have positively impacted the lives and careers of millions of users. Our 4.5-star rating on GlassDoor. Our client Net Promoter Score of 68, twice the industry average. The Position: We're looking to hire a Software Architect specialized in Laravel/React.js/Vue.js to join our team. You'll work with our incredible clients in one of two ways: Team Augmentation: You will integrate yourself directly into our client's team and work alongside their existing designers and engineers on a daily basis. Design & Build: You will work on a FullStack product team to build and deliver a product to our clients. What you'll get to do: Collaborate with Product Managers to design sprint plans. Grow our technical team while mentoring and managing our current developers Lead the development of various applications. Contribute to team standards and best practices. Drive design and architecture in collaboration with stakeholders. Provide code review and technical guidance for team members. Accountable for ensuring timely delivery of feature enhancements in collaboration with Product. Ensure applications are scalable, reliable, well tested and bugs are handled appropriately. What we are looking for:  8+ years of professional software development experience. Advanced English is required. A four-year college degree is required. Meaningful experience working with Laravel, React.js, Vue.js, and AWS. Excellent time management skills. You're able to pivot quickly from one contextual focus to another easily. Extensive experience in software development and project management. Strong understanding of application architecture, design patterns, and best practices. Experience mentoring members of a software development team. Solid knowledge of SQL and NoSQL database technologies. Experience working with AWS (EC2, ECS, S3, RDS, DynamoDB, Redshift, Firehose, IAM, CodeBuild, CodePipeline, etc.) Experience building and maintaining DevOps pipelines. Benefits: Competitive pay in your local currency 100% remote work The ability to work with leading startups and Fortune 500 companies English Classes Virtual company events each month Ample opportunity for career advancement Continuing education opportunities Depending on your location other benefits may apply FullStack is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, or Veteran status. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form, which can be provided upon request during our hiring and interview process. Learn more about our Applicants Privacy Notice .",,,,
112,Ruby on Rails Engineer - Remote - Latin America,Jornada completa,"San Miguel, La Paz, Honduras",https://hn.linkedin.com/jobs/view/ruby-on-rails-engineer-remote-latin-america-at-fullstack-labs-3658371674?refId=e%2Fcri8JW7ub%2BR75kDyI9eg%3D%3D&trackingId=s0PvbsrcJv1TatRWyYNOXg%3D%3D&position=16&pageNum=4&trk=public_jobs_jserp-result_search-card,"FullStack is the fastest-growing software consultancy in the Americas. We help organizations like Uber, GoDaddy, MGM, Siemens, Stanford University, and the State of California, build distributed software development teams, and deliver transformational digital solutions. As an employee-first company, we focus on hiring the most talented software designers and developers in the western hemisphere, by creating a positive, respectful, and supportive work environment where they can achieve their greatest potential. We’re most proud of: Offering life-changing career opportunities to talented software professionals across the Americas. Building highly-skilled software development teams for hundreds of the world’s greatest companies. Having delivered hundreds of successful custom software solutions, which have positively impacted the lives and careers of millions of users. Our 4.5-star rating on GlassDoor. Our client Net Promoter Score of 68, twice the industry average. The Position: We're looking to hire one Mid-Level or Senior Ruby on Rails Engineer to join our team. You'll work with our incredible clients in one of two ways: Team Augmentation: You will integrate yourself directly into our client's team and work alongside their existing designers and engineers on a daily basis. Design & Build: You will work on a FullStack product team to build and deliver a product to our clients. What We're Looking For: 5+ years of professional software development experience. Advanced English is required. Meaningful experience working with Ruby on Rails. Meaningful experience working with AWS Integrations and CloudFormation. Experience working on large, complex systems. Experience working on Agile / Scrum teams. A four-year college degree is required. Ability to take extreme ownership over your work. Every day is a challenge to ensure you are performing to the expectations you and your team have agreed upon. Ability to identify with the goals of FullStack's clients, and dedicate yourself to delivering on the commitments you and your team make to them. An understanding of best practices and a commitment to following them. Ability to work through new and difficult issues and contribute to libraries as needed. A positive mindset and a can-do attitude. Forensic attention to detail. Benefits: Competitive pay in your local currency 100% remote work The ability to work with leading startups and Fortune 500 companies English Classes Virtual company events each month Ample opportunity for career advancement Continuing education opportunities Depending on your location other benefits may apply FullStack is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, or Veteran status. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form, which can be provided upon request during our hiring and interview process. Learn more about our Applicants Privacy Notice .",,,,
113,PHP + Laravel + Vue.js/React.js Developer - Remote - Latin America,Jornada completa,"San Miguel, La Paz, Honduras",https://hn.linkedin.com/jobs/view/php-%2B-laravel-%2B-vue-js-react-js-developer-remote-latin-america-at-fullstack-labs-3632602775?refId=e%2Fcri8JW7ub%2BR75kDyI9eg%3D%3D&trackingId=y912ofwLnwPkWdV%2FbcYrcg%3D%3D&position=17&pageNum=4&trk=public_jobs_jserp-result_search-card,"FullStack is the fastest-growing software consultancy in the Americas. We help organizations like Uber, GoDaddy, MGM, Siemens, Stanford University, and the State of California, build distributed software development teams, and deliver transformational digital solutions. As an employee-first company, we focus on hiring the most talented software designers and developers in the western hemisphere, by creating a positive, respectful, and supportive work environment where they can achieve their greatest potential. We’re most proud of: Offering life-changing career opportunities to talented software professionals across the Americas. Building highly-skilled software development teams for hundreds of the world’s greatest companies. Having delivered hundreds of successful custom software solutions, which have positively impacted the lives and careers of millions of users. Our 4.5-star rating on GlassDoor. Our client Net Promoter Score of 68, twice the industry average. The Position: We're looking to hire several mid-level and senior PHP with Laravel and Vue.js Developers to join our team. You'll work with our incredible clients in one of two ways: Team Augmentation: You will integrate yourself directly into our client's team and work alongside their existing designers and engineers on a daily basis. Design & Build: You will work on a FullStack Labs product team to build and deliver a product to our clients. What We're Looking For: 3+ years of professional software development experience. Advanced English is required. Meaningful experience working with PHP with Laravel and Vue.js Experience working on Agile / Scrum teams. A four-year college degree is required. Ability to take extreme ownership over your work. Every day is a challenge to ensure you are performing to the expectations you and your team have agreed upon. Ability to identify with the goals of FullStack's clients, and dedicate yourself to delivering on the commitments you and your team make to them. An understanding of best practices and a commitment to following them. Ability to work through new and difficult issues and contribute to libraries as needed. A positive mindset and can-do attitude. Forensic attention to detail. You’re passionate about software development...it’s not just your career, it’s your hobby. You’re constantly striving to learn new things and improve. You follow industry news, regularly tinker with new technologies, and read books and blogs to keep your skills current. Ability to consistently work 40 hours per week. Benefits: Competitive pay in your local currency. 100% remote work. The ability to work with leading startups and Fortune 500 companies English Classes Virtual company events each month Ample opportunity for career advancement Continuing education opportunities Depending on your location other benefits may apply. FullStack is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, or Veteran status. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form, which can be provided upon request during our hiring and interview process. Learn more about our Applicants Privacy Notice .",,,,
114,C/C++ Engineer - Remote Work,Jornada completa,"Distrito Central, Francisco Morazán, Honduras",https://hn.linkedin.com/jobs/view/c-c%2B%2B-engineer-remote-work-at-oowlish-3651740371?refId=e%2Fcri8JW7ub%2BR75kDyI9eg%3D%3D&trackingId=WCICNxl575PQ%2FApinzDOhg%3D%3D&position=18&pageNum=4&trk=public_jobs_jserp-result_search-card,"Be part of our team! 🚀💼 Are you ready to launch your career into the tech stratosphere with one of LatAm's fastest-growing software development companies? 💪💻 At Oowlish, we're on the hunt for tech maestros to join our dynamic, cosmopolitan squad. As an 🦉Oowlish🦉 team member, you won’t just be part of a team, you’ll join an innovative, supportive family, partnering with top-tier clients from the USA and Europe 🌍 to kickstart their digital journey. And being part of a 🌟Great Place to Work🌟, it’s all about learning, growing, and making a global impact - together! Enjoy the flexibility of working in your PJs 🧦, with your furry friend 🐶 on your lap, relishing your freedom and maintaining a perfect work-family life balance ⚖️. Because we know that’s when you’re at your best. If you're a tech enthusiast 🕹️, fluent in English 🗣️, and thrilled about working remotely while making an international splash, then you're on the right page! We are looking for an experienced C/C++ Engineer to join our team and work on international projects. We are looking for people that want to grow, are challenge-driven, follow good practices, and are passionate about technology. Must Haves 5+ years of experience in software development (C/C++) Experience with embedded operating systems (VxWorks, Integrity, Linux, Deos, etc.) Experience developing, debugging, and troubleshooting embedded OpenGL, Vulkan, or OpenCL drivers Benefits & Perks  Home office 🏠  Flexible Hours;🕜  Competitive compensation based on experience; 💵  Career plans to allow for extensive growth in the company;📈  International Projects;🌍  Oowlish English Program (Improving and Certifying)📚  Spanish Classes 📚  Oowlish fitness with Total Pass;🏋‍♀️  Oowlish Academy (Grants for Education);🎓  Build your Home Office (Grants for Computer & Equipment);💻  Connecting You (Internet allowance);📡  Anniversary bonus;💸  Wedding gift;👰‍♀️  Pet adoption incentive;🐕  New baby Owl bonus;👩‍🍼  Back to School bonus;✏️  Netflix Subscription;📽  Oowlish paradise – 4 days/year at a Resort with your family & pets;🏝  Vacation Bonus;🏖  Games and Competitions;🎮  Enjoy your national Holidays;🎊  Oowlet Store🛒 Come join us in breaking the mold and revolutionizing the tech landscape! 🌐 Remember, with Oowlish, you’re not just getting a job, you’re becoming part of a community 🌍 of innovative, talented, and inspiring individuals who respect each other and our furry friends 🐾. Why wait to make your mark on the tech world? Hit ‘Apply Now’ to embark on Oowlish's exciting journey, and let's turbocharge innovation together! 🚀🎉 You Can Also Apply Here Website: https://www.oowlish.com/work-with-us/ LinkedIn: https://www.linkedin.com/company/oowlish/jobs/ Instagram: https://www.instagram.com/oowlishtechnology/ #amazon #job #home #linkedin #career #online #employment #remote #work # international #clients in united states#clients in USA #vacant #hiring #opportunities #hire #application #apply #virtual #wfh #tech #best #english #online #offer #vacancy#desarrollador #desarrolladora #front end #programador #programadora #programmer #full stack #software engineer #desarrollo #system #developer #application #code #program #desenvolvedor #engineer #engenheiro #sql #sde #web #backend #empleo #trabajo #ofertas #emprego #vagas",,,,
115,.Net/C# Engineer - Remote Work,Jornada completa,Honduras,https://hn.linkedin.com/jobs/view/net-c%23-engineer-remote-work-at-oowlish-3653702505?refId=e%2Fcri8JW7ub%2BR75kDyI9eg%3D%3D&trackingId=wbWvKqAbMonVMm2KzIPvWw%3D%3D&position=19&pageNum=4&trk=public_jobs_jserp-result_search-card,"Be part of our team! 🚀💼 Are you ready to launch your career into the tech stratosphere with one of LatAm's fastest-growing software development companies? 💪💻 At Oowlish, we're on the hunt for tech maestros to join our dynamic, cosmopolitan squad. As an 🦉Oowlish🦉 team member, you won’t just be part of a team, you’ll join an innovative, supportive family, partnering with top-tier clients from the USA and Europe 🌍 to kickstart their digital journey. And being part of a 🌟Great Place to Work🌟, it’s all about learning, growing, and making a global impact - together! Enjoy the flexibility of working in your PJs 🧦, with your furry friend 🐶 on your lap, relishing your freedom and maintaining a perfect work-family life balance ⚖️. Because we know that’s when you’re at your best. If you're a tech enthusiast 🕹️, fluent in English 🗣️, and thrilled about working remotely while making an international splash, then you're on the right page! Responsabilities Work on multiple teams to architect, build, deploy, maintain, and improve software applications for the client Deal with a wide variety of frameworks and projects. Some of our clients are launching their first mobile product, others need support on existing complex applications, and others we work alongside an existing engineering team in co-development. Architect APIs, and complex business logic, build beautiful frontends, and implement 3rd party integrations working alongside other curious engineers and team members. Share responsibility for reviewing pull requests to ensure code quality and applications are maintainable and scalable. Train and mentor junior engineers in their development growth. Collaborate with designers and product managers on the implementation of requirements and client specifications. Write automated tests. Contribute to client´s growing internal Best Practices and Product Engineering Methodology documentation. Must Haves Ability to effectively communicate via written and spoken English. 7+ years of software development experience. 4+ years of experience working in C#, ASP.NET, .NET Core, and Git An understanding of software development best practices and a commitment to following them. Comfort in reviewing others’ code and providing meaningful and clear feedback to overall improve a code base. Comfort with paired programming and teaching other engineers about best practices, solutions, and implementation. Ability to work 40 hours per week. Nice To Have Experience working in TFS Benefits & Perks  Home office 🏠  Flexible Hours;🕜  Competitive compensation based on experience; 💵  Career plans to allow for extensive growth in the company;📈  International Projects;🌍  Oowlish English Program (Improving and Certifying)📚  Spanish Classes 📚  Oowlish fitness with Total Pass;🏋‍♀️  Oowlish Academy (Grants for Education);🎓  Build your Home Office (Grants for Computer & Equipment);💻  Connecting You (Internet allowance);📡  Anniversary bonus;💸  Wedding gift;👰‍♀️  Pet adoption incentive;🐕  New baby Owl bonus;👩‍🍼  Back to School bonus;✏️  Netflix Subscription;📽  Oowlish paradise – 4 days/year at a Resort with your family & pets;🏝  Vacation Bonus;🏖  Games and Competitions;🎮  Enjoy your national Holidays;🎊  Oowlet Store🛒 Come join us in breaking the mold and revolutionizing the tech landscape! 🌐 Remember, with Oowlish, you’re not just getting a job, you’re becoming part of a community 🌍 of innovative, talented, and inspiring individuals who respect each other and our furry friends 🐾. Why wait to make your mark on the tech world? Hit ‘Apply Now’ to embark on Oowlish's exciting journey, and let's turbocharge innovation together! 🚀🎉 You Can Also Apply Here Website: https://www.oowlish.com/work-with-us/ LinkedIn: https://www.linkedin.com/company/oowlish/jobs/ Instagram: https://www.instagram.com/oowlishtechnology/ #amazon #job #home #linkedin #career #online #employment #remote #work # international #clients in united states#clients in USA #vacant #hiring #opportunities #hire #application #apply #virtual #wfh #tech #best #english #online #offer #vacancy#desarrollador #desarrolladora #front end #programador #programadora #programmer #full stack #software engineer #desarrollo #system #developer #application #code #program #desenvolvedor #engineer #engenheiro #sql #sde #web #backend #empleo #trabajo #ofertas #emprego #vagas",,,,
116,,,,https://hn.linkedin.com/jobs/view/senior-android-developer-at-launchpad-technologies-inc-3507143767?refId=e%2Fcri8JW7ub%2BR75kDyI9eg%3D%3D&trackingId=irPMw%2F3FUXhKYfavaaHoLw%3D%3D&position=20&pageNum=4&trk=public_jobs_jserp-result_search-card,,,,,
117,PHP Developer - Remote,Jornada completa,"San Pedro Sula, Cortés, Honduras",https://hn.linkedin.com/jobs/view/php-developer-remote-at-oowlish-3653270450?refId=e%2Fcri8JW7ub%2BR75kDyI9eg%3D%3D&trackingId=eP8KzVapWp7PYyuW%2FSkskw%3D%3D&position=21&pageNum=4&trk=public_jobs_jserp-result_search-card,"Be part of our team! 🚀💼 Are you ready to launch your career into the tech stratosphere with one of LatAm's fastest-growing software development companies? 💪💻 At Oowlish, we're on the hunt for tech maestros to join our dynamic, cosmopolitan squad. As an 🦉Oowlish🦉 team member, you won’t just be part of a team, you’ll join an innovative, supportive family, partnering with top-tier clients from the USA and Europe 🌍 to kickstart their digital journey. And being part of a 🌟Great Place to Work🌟, it’s all about learning, growing, and making a global impact - together! Enjoy the flexibility of working in your PJs 🧦, with your furry friend 🐶 on your lap, relishing your freedom and maintaining a perfect work-family life balance ⚖️. Because we know that’s when you’re at your best. If you're a tech enthusiast 🕹️, fluent in English 🗣️, and thrilled about working remotely while making an international splash, then you're on the right page! Requerimientos 3 años de experiencia programando en PHP (conocimiento en las últimas versiones de PHP 7.X y 8.X) Alto conocimiento en frameworks MVC (Laravel y CodeIgniter) Conocimiento en servicios AWS (sobre todo: Lambda, DynamoDB y S3), Experiencia de trabajo con GIT (como control de versiones), Bitbucket, Bamboo, SonarQube y Jira Experiencia escribiendo documentación técnica Experiencia escribiendo test unitarios (PHPUnit) Conocimiento en bases de datos (MySQL y DynamoDB) Conocimiento de JS y CSS Conocimiento para desarrollo y consumo de APIs REST Valorable experiencia trabajando con estándares LTI y Common Cartridge (IMS) Deseable Inglés: Conversacional Conocimiento en Python y/o NodeJS para desarrollos de procesos Serverless (Lambdas) Benefits & Perks  Home office 🏠  Flexible Hours;🕜  Competitive compensation based on experience; 💵  Career plans to allow for extensive growth in the company;📈  International Projects;🌍  Oowlish English Program (Improving and Certifying)📚  Spanish Classes 📚  Oowlish fitness with Total Pass;🏋‍♀️  Oowlish Academy (Grants for Education);🎓  Build your Home Office (Grants for Computer & Equipment);💻  Connecting You (Internet allowance);📡  Anniversary bonus;💸  Wedding gift;👰‍♀️  Pet adoption incentive;🐕  New baby Owl bonus;👩‍🍼  Back to School bonus;✏️  Netflix Subscription;📽  Oowlish paradise – 4 days/year at a Resort with your family & pets;🏝  Vacation Bonus;🏖  Games and Competitions;🎮  Enjoy your national Holidays;🎊  Oowlet Store🛒 Come join us in breaking the mold and revolutionizing the tech landscape! 🌐 Remember, with Oowlish, you’re not just getting a job, you’re becoming part of a community 🌍 of innovative, talented, and inspiring individuals who respect each other and our furry friends 🐾. Why wait to make your mark on the tech world? Hit ‘Apply Now’ to embark on Oowlish's exciting journey, and let's turbocharge innovation together! 🚀🎉 You Can Also Apply Here Website: https://www.oowlish.com/work-with-us/ LinkedIn: https://www.linkedin.com/company/oowlish/jobs/ Instagram: https://www.instagram.com/oowlishtechnology/ #amazon #job #home #linkedin #career #online #employment #remote #work # international #clients in united states#clients in USA #vacant #hiring #opportunities #hire #application #apply #virtual #wfh #tech #best #english #online #offer #vacancy#desarrollador #desarrolladora #front end #programador #programadora #programmer #full stack #software engineer #desarrollo #system #developer #application #code #program #desenvolvedor #engineer #engenheiro #sql #sde #web #backend #empleo #trabajo #ofertas #emprego #vagas",,,,
118,,,,https://hn.linkedin.com/jobs/view/senior-software-engineer-react-native-work-from-home-at-oowlish-3642708517?refId=e%2Fcri8JW7ub%2BR75kDyI9eg%3D%3D&trackingId=ZPzq45oZ4RMogaot4LY9tg%3D%3D&position=22&pageNum=4&trk=public_jobs_jserp-result_search-card,,,,,
119,,,,https://hn.linkedin.com/jobs/view/php-developer-remote-at-oowlish-3653266785?refId=e%2Fcri8JW7ub%2BR75kDyI9eg%3D%3D&trackingId=f1Oog%2BzclbYhCc23LBw7NA%3D%3D&position=23&pageNum=4&trk=public_jobs_jserp-result_search-card,,,,,
120,,,,https://hn.linkedin.com/jobs/view/c-c%2B%2B-engineer-remote-work-at-oowlish-3651737847?refId=e%2Fcri8JW7ub%2BR75kDyI9eg%3D%3D&trackingId=5r6%2F%2FviAR%2FllUYMLxdwUSA%3D%3D&position=24&pageNum=4&trk=public_jobs_jserp-result_search-card,,,,,
121,,,,https://hn.linkedin.com/jobs/view/php-laravel-software-architect-remote-latin-america-at-fullstack-labs-3568740893?refId=e%2Fcri8JW7ub%2BR75kDyI9eg%3D%3D&trackingId=7g0XRdRTWyAIirI42PShVg%3D%3D&position=25&pageNum=4&trk=public_jobs_jserp-result_search-card,,,,,
122,Wordpress/Shopify Engineer - Remote Work,Jornada completa,"Distrito Central, Francisco Morazán, Honduras",https://hn.linkedin.com/jobs/view/wordpress-shopify-engineer-remote-work-at-oowlish-3648559418?refId=LjSrgRvz%2BpGasmXskHkt0Q%3D%3D&trackingId=Knjo%2F8E%2FiBlGWt4CuHWv%2BA%3D%3D&position=1&pageNum=5&trk=public_jobs_jserp-result_search-card,"Be part of our team! 🚀💼 Are you ready to launch your career into the tech stratosphere with one of LatAm's fastest-growing software development companies? 💪💻 At Oowlish, we're on the hunt for tech maestros to join our dynamic, cosmopolitan squad. As an 🦉Oowlish🦉 team member, you won’t just be part of a team, you’ll join an innovative, supportive family, partnering with top-tier clients from the USA and Europe 🌍 to kickstart their digital journey. And being part of a 🌟Great Place to Work🌟, it’s all about learning, growing, and making a global impact - together! Enjoy the flexibility of working in your PJs 🧦, with your furry friend 🐶 on your lap, relishing your freedom and maintaining a perfect work-family life balance ⚖️. Because we know that’s when you’re at your best. If you're a tech enthusiast 🕹️, fluent in English 🗣️, and thrilled about working remotely while making an international splash, then you're on the right page! We are looking for a WordPress/Shopify Developer to join our team of top-notch developers and work on international projects. We are looking for people that want to grow, are detail-oriented, follow good practices, and are passionate about programming. You will have the opportunity to learn and show your skills to and with some of the best developers in your stack. Must Haves Advanced English 3+ years of experience with WordPress and/or Shopify WEB development experience (HTML, CSS, and JS) Understanding of UI design patterns, responsive web design, web accessibility, web apps architecture, and aesthetics. Benefits & Perks  Home office 🏠  Flexible Hours;🕜  Competitive compensation based on experience; 💵  Career plans to allow for extensive growth in the company;📈  International Projects;🌍  Oowlish English Program (Improving and Certifying)📚  Spanish Classes 📚  Oowlish fitness with Total Pass;🏋‍♀️  Oowlish Academy (Grants for Education);🎓  Build your Home Office (Grants for Computer & Equipment);💻  Connecting You (Internet allowance);📡  Anniversary bonus;💸  Wedding gift;👰‍♀️  Pet adoption incentive;🐕  New baby Owl bonus;👩‍🍼  Back to School bonus;✏️  Netflix Subscription;📽  Oowlish paradise – 4 days/year at a Resort with your family & pets;🏝  Vacation Bonus;🏖  Games and Competitions;🎮  Enjoy your national Holidays;🎊  Oowlet Store🛒 Come join us in breaking the mold and revolutionizing the tech landscape! 🌐 Remember, with Oowlish, you’re not just getting a job, you’re becoming part of a community 🌍 of innovative, talented, and inspiring individuals who respect each other and our furry friends 🐾. Why wait to make your mark on the tech world? Hit ‘Apply Now’ to embark on Oowlish's exciting journey, and let's turbocharge innovation together! 🚀🎉 You Can Also Apply Here Website: https://www.oowlish.com/work-with-us/ LinkedIn: https://www.linkedin.com/company/oowlish/jobs/ Instagram: https://www.instagram.com/oowlishtechnology/ #amazon #job #home #linkedin #career #online #employment #remote #work # international #clients in united states#clients in USA #vacant #hiring #opportunities #hire #application #apply #virtual #wfh #tech #best #english #online #offer #vacancy#desarrollador #desarrolladora #front end #programador #programadora #programmer #full stack #software engineer #desarrollo #system #developer #application #code #program #desenvolvedor #engineer #engenheiro #sql #sde #web #backend #empleo #trabajo #ofertas #emprego #vagas",,,,
123,,,,https://hn.linkedin.com/jobs/view/senior-ios-developer-at-launchpad-technologies-inc-3507148405?refId=LjSrgRvz%2BpGasmXskHkt0Q%3D%3D&trackingId=El3%2BGf5OD7tg2uNdtivrFQ%3D%3D&position=2&pageNum=5&trk=public_jobs_jserp-result_search-card,,,,,
124,,,,https://hn.linkedin.com/jobs/view/senior-android-engineer-online-job-at-oowlish-3654486766?refId=LjSrgRvz%2BpGasmXskHkt0Q%3D%3D&trackingId=NL93SP%2BBPOMRyz67h1mGwA%3D%3D&position=3&pageNum=5&trk=public_jobs_jserp-result_search-card,,,,,
125,,,,https://hn.linkedin.com/jobs/view/senior-android-engineer-online-job-at-oowlish-3654491405?refId=LjSrgRvz%2BpGasmXskHkt0Q%3D%3D&trackingId=wl5oAJokO8G0d0K5pcSiSw%3D%3D&position=4&pageNum=5&trk=public_jobs_jserp-result_search-card,,,,,
